file_name,species,day_number,density_level,num_nodes,num_connections,density,betweenness_centrality_mean,betweenness_centrality_skew,clustering_coefficient_mean,clustering_coefficient_skew,communicability_mean,communicability_skew,degree_mean,degree_skew,edge_length_mean,edge_length_skew,global_efficiency,local_efficiency_mean,local_efficiency_skew,matching_index_mean,matching_index_skew,modularity_score,small_worldness_score,strength_mean,strength_skew
C_d153_s4_dt10,Chimpanzee,Day 153,0.01,488,1188,0.009997643653011075,899.1065573770492,2.9928850879958047,0.19783261,"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]",0.0043484583,"[[nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 ...
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]
 [nan nan nan ... nan nan nan]]",4.868852459016393,1.178848836625913,44.41893589740905,"[11.95733599  8.08448245 16.15118113  7.63205199 12.62035904 13.35064093
         nan 21.90462735 18.52483682  8.94292587         nan  6.35151754
         nan         nan         nan         nan  9.32000198         nan
 21.76808302         nan 12.38743244  7.05845069 15.5309015  14.1550252
  9.35397651         nan         nan         nan         nan         nan
  9.98676391 22.02276217         nan  5.53543565  9.17833524         nan
 15.70729905 15.01252638         nan         nan 16.57659262 22.02276217
 10.13735387  9.17849768         nan 22.02276217 10.92217704 12.0713918
         nan 11.36153542 13.23632599  9.41311231  9.2296635  21.9760853
         nan 16.98916034 22.02276217         nan  9.75992154 15.52571165
 14.44764826 13.06258578 21.83492945 22.02276217 22.02276217 16.44810475
  9.99236156 12.63640887 22.02276217  9.37182373 17.11187474 13.9134696
         nan 14.05780356 22.02276217 22.02276217 19.97622904 13.22253694
         nan  9.21230533 10.86781981         nan         nan 11.97991795
         nan 22.02276217 16.5851476  15.52438448 22.02276217 12.11357907
         nan         nan 21.99391842         nan  7.47597044         nan
  7.93934166         nan  7.25532257         nan 22.02276217 22.02276217
         nan 13.72806439 12.85932164         nan 22.02276217 12.64584797
 12.72081889 18.98847363         nan 15.91104779         nan 22.02276217
 21.04658912         nan         nan 12.41609248 11.69925315         nan
  5.58107854         nan         nan         nan 15.91352129 10.45457488
         nan 17.65748401 22.02276217 12.07363969 13.79491923 15.49018958
 10.34432332  6.28669479         nan 11.91084864 10.91584336  8.17484012
         nan         nan 22.02276217         nan 15.69173878         nan
 19.44129249 16.59866014 15.525175   10.66539172  9.85807695  8.91533306
  9.41575638 20.19619538 22.02276217 13.91068135 22.02276217 22.02276217
 21.82733979  8.72734046 22.02276217 16.03746387         nan         nan
 13.76834828 18.5508149  22.02276217         nan 19.99163993         nan
         nan 20.37222536  8.27814432         nan  8.50781064         nan
 22.02276217 16.59573568 17.33146574 22.02276217         nan 15.96468141
 15.53122957         nan         nan 12.06744753         nan 13.42569919
         nan 12.76212823         nan         nan 10.52793815 22.0156213
 15.70854626         nan         nan 11.63746666         nan 13.59394614
         nan 15.57540994         nan 21.21330087         nan 16.01279426
 20.55664509         nan  9.52842198  7.44987962         nan 22.02276217
  9.01175957         nan 22.02276217 10.3305205          nan 22.02276217
 12.96659733 12.0127551  16.78594205 20.01836207 21.62500723 11.41584557
 17.04385389 11.65781599  5.80421813 22.02276217 13.26303084         nan
 12.76813633 14.46702036 22.02276217 13.75384433 22.02276217  9.63578607
 21.86990581 15.53894758         nan 12.63818268 17.83021787 22.02276217
 18.62971913  7.79457889 22.02276217         nan         nan 20.08554084
  7.78542857 10.37956195  8.55006897  8.86871751 12.75084814 22.0183392
 22.02276217 10.45690509 12.72848473 13.70781422 22.02276217  5.88677575
 17.74617553 22.02276217 11.93755479  8.62671685 16.03537697 15.57220096
  5.36739129 15.56566623         nan 21.77257298  8.17006054         nan
 21.88985027 10.44379607         nan         nan 21.96574825 21.91427661
         nan 22.02276217         nan  7.98164023         nan         nan
 11.54306627 11.38762346 11.14936723 10.44581514  8.75169056 11.71958285
         nan 21.29360775         nan  9.52752948 11.9656609          nan
 22.02276217         nan 22.02276217 10.53999998         nan  8.88265672
 12.76868386         nan         nan 15.56276762 13.97731279 10.89993602
         nan         nan 12.96605419         nan  9.70479075 15.52464557
 18.04547093 10.19061809 15.49605297 13.89641166         nan         nan
         nan         nan         nan 22.02276217  9.36481225 18.68322774
 14.75135075 22.02276217         nan  7.81662753  8.50750101         nan
 10.00744901         nan 15.38086199 15.53582697         nan         nan
  7.95796114 11.37598498 12.18099279 10.30734802         nan  6.52462772
 22.01581619         nan 15.60712396         nan         nan  5.71732836
 22.02276217 10.17981028 15.52462642 10.92917632 17.62448807 10.60180483
 10.91363608 12.67126468 17.68842144 11.71393754  9.68254277  9.66819188
 22.02276217  9.91146697         nan 19.13212708  6.58420229         nan
 21.87416666 12.7086865  22.02276217 10.66243673 18.15155544 16.0387694
  9.67508567 16.28783546 16.1059687  22.02276217  7.97379443 20.45225943
 13.83202479  7.97688731 14.8324863   4.24931153 13.53213361 12.64084853
 19.15882746 13.14216263 10.2898575          nan 22.01676622 10.1613531
 11.66747419 21.82366123 11.78484896 21.98163024 14.54623531         nan
 10.05168627 22.02276217 16.1372315          nan 10.29324926         nan
 22.02276217         nan 12.37716621         nan 12.22075185 14.40050212
 17.67207419 22.02276217 15.71768835         nan 13.14019731 11.76688854
  9.70962805 22.02276217 11.41501412  6.49624163 21.78941962  8.91353437
 15.49999631 11.63822441 10.96435622         nan 15.65740503  7.18335513
  8.87874186 10.69650913 12.95627751  7.94232111  6.43995967  5.58546046
 21.96604577 10.75900192 15.73924436  7.80330917  8.17874158 22.02276217
  8.60080986 21.96848878  9.28940204  7.84553666         nan 15.52501094
         nan         nan         nan         nan 13.312392    8.96449983
  7.42798091 15.50609727 10.1620104  10.07472863         nan  9.00735147
  4.52684886  9.84562955 12.39313786         nan 22.02276217  9.80898254
 10.75324375 16.85464608 10.73864845 22.02276217  7.16922273  9.38880121
 10.75663187 22.02276217         nan  8.24551564  8.38089959         nan
 15.86412661         nan 19.71486019  5.62401607 12.39529922         nan
 15.61439844  7.80108485 10.26806985  9.54626493 16.77033169 20.79120847
  7.82278084 10.44590719]",0.06853990176712928,0.21720563514245853,0.7641687699047991,0.006248909898179746,"[ 5.99326512  7.77312967  9.12254265  5.33746596  8.64585598 12.68153284
         nan  7.56204299  8.68419792  3.41405834         nan  4.91608024
         nan         nan         nan         nan  7.50345054         nan
  9.3490151          nan  4.9629626   4.46005254  6.85929581 13.5995889
  7.78662184         nan         nan         nan         nan         nan
  6.14737962 10.14928802         nan  6.33958601  4.57296434         nan
  7.40547907  7.31302783         nan         nan  7.68765069 13.62528745
  4.89746757  6.93220154         nan 16.6533305   9.49061613  5.89081965
         nan  7.81484121  7.55292615  6.9200729   7.68598312  8.7524053
         nan  6.87939005 17.77438392         nan 10.37684237  9.50511617
  5.58673035 12.64079705  8.5171743  10.43695242 10.07336906 10.17847533
  4.59399534  8.52244386 10.25879083  7.84186602  7.73167238  8.06087807
         nan  4.88855477 17.29469803 15.52454853  7.50318499 12.68332629
         nan  7.02715926 10.69379956         nan         nan  5.94561586
         nan 10.07261171  8.50055233 13.74262456  9.77282378  6.00297704
         nan         nan  8.81970095         nan  4.82303324         nan
  5.66533514         nan  6.08402636         nan 13.55968644 13.23178099
         nan  9.77935303  5.71822626         nan 22.02276217  6.06735125
  5.07479442  6.38309746         nan  8.6471128          nan 15.94475105
  6.91794037         nan         nan  6.33905837  6.28702727         nan
  6.09181107         nan         nan         nan 13.38353196  5.58830857
         nan  5.49438054 14.93610824  6.40030743  9.8011724   4.69011747
 10.75832439  6.14686917         nan  5.7720231   9.49205292  7.86743467
         nan         nan 22.02276217         nan  6.95211683         nan
  8.28270577 11.49196042  8.58160348  9.08727456  6.44289813  7.11693334
  7.08121034  7.48864556  8.61540498 15.524371   15.94182242 11.91608439
  8.41682836  8.34958913 11.79212097 13.39682407         nan         nan
  9.90360656  8.99376849 13.13637157         nan  7.50699702         nan
         nan  7.50601888  6.5352043          nan  6.44540344         nan
  8.9397112  16.40561775 14.19996166 15.70795014         nan 10.34194039
  8.09454599         nan         nan 10.1916782          nan  5.92002509
         nan  8.00471157         nan         nan  7.03927174  8.20186258
  5.6578422          nan         nan  5.76426757         nan  8.56617567
         nan  7.52749101         nan  6.69903438         nan  8.15594831
  7.50496358         nan  9.25640015  4.06210717         nan 10.06969625
  8.05227603         nan 16.19860183  5.25766988         nan 16.86103989
 10.31559855  6.63507982 16.54745959  6.76697958  8.38019708  9.0929012
  8.32929708  6.12236679  4.06615881  9.89308138  5.74245493         nan
  6.53730231 10.04118466 15.67839365  8.3481411  14.27585692  8.77127463
  9.8861829  14.28273325         nan 13.88308391 14.83498444 10.87682762
  7.69446757  4.93016976 10.96482455         nan         nan  7.49733686
  3.36702094  6.73023454  7.38839019  5.37531445  6.088774   11.56277799
 11.28522497  7.81705756  7.33995336  9.8853691  10.96014436  4.6888097
 11.93872997 10.4397753   7.76260616  8.33874674 11.38936185  8.33305379
  5.62662221  7.36218763         nan 11.97790675  6.32019937         nan
  9.20332823  9.00122954         nan         nan  7.7499112   9.22843721
         nan 15.04142631         nan  6.61371428         nan         nan
  4.43220885  4.68469525  3.96705969  9.08727456  7.61825838  8.37645811
         nan  8.24946625         nan  6.27574337  6.23682655         nan
 11.89946067         nan 10.88782989 10.77596252         nan  7.57564344
  6.14860803         nan         nan  8.19191454  5.73867468  8.49067149
         nan         nan 12.64036667         nan  7.39196579 11.47809406
  8.14803546  5.42524971  8.30287513  5.96312092         nan         nan
         nan         nan         nan 15.63059713  7.88850118  8.68068092
  9.570228   11.12790603         nan  6.62867243  4.05601233         nan
  6.41576492         nan  7.94433907 15.53156261         nan         nan
  5.88278851  9.0929012   6.16945748  5.14374868         nan  4.18644668
 15.70277244         nan 12.95179109         nan         nan  4.78133331
 15.56656146  7.67430054 10.12293173  6.63351335 15.721336   10.7886583
  7.84814658  7.69824387 10.46764801  9.69187099  4.68722968  6.5223324
 12.09846345  3.66794277         nan  6.25945541  7.00343555         nan
  7.96953552  8.61236686 10.85541396  6.72873315  8.13375081  9.06204302
  6.48315739 10.02987107 11.27508611  8.73510758  6.61993765  7.90778938
  8.10553933  6.60255809 10.06779303  3.48049331  9.27471603  9.74684337
  6.70291196  5.16061396  8.79910601         nan  9.54922087  9.30140123
  3.71186635  8.66188921  4.47070999 12.8063988   5.88156891         nan
  8.69522407 10.42852668  9.50720005         nan  7.42218857         nan
 15.48668923         nan  6.66592995         nan 10.05626123  5.73474762
  8.87400928 10.04672294  4.65919911         nan  6.62461327  6.25717726
  7.06762074 10.89562829  8.37853778  5.06704094 13.4473803   7.74491334
 11.0227128   8.69776092  9.54283879         nan 16.52481178  6.7497138
  6.31138305  6.7254065  10.51599757  6.60800355  4.46308349  4.58900636
 13.06037697  6.28901326  8.51400394  6.62053055  6.10699288 15.30532606
  6.10095868 12.92560632  6.5350794   8.02200394         nan  9.11722542
         nan         nan         nan         nan  6.51592961  7.68997159
  4.84099788 11.0227128   3.41787439 10.7718064          nan  8.78775925
  4.60606349  8.74648069  6.66620347         nan  8.99578112  5.79760412
  6.69623941 12.71061897  6.71057278 10.89437519  7.08990399  7.90288209
  6.72904102 12.63617269         nan  4.05757416  4.13939645         nan
  8.76529326         nan  7.8035202   4.95916267  6.66288389         nan
  9.34387335  6.60955674  6.53471319  7.22027701  9.49171389  4.872644
  6.59115544  6.37056208]",0.752602755337973,,2.9161007,"[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan]"
